image_name,lesion_size,border_unevenness,boundary_clarity,size_norm,border_norm,clarity_norm,clarity_difficulty,difficulty_score,difficulty_label
ISIC_0012810.jpg,0.0241103626224364,0.8656578606085958,4.089335525027091,0.02158824772016511,0.8539507059729068,0.006525267442705648,0.9934747325572943,0.694693500714257,Hard
ISIC_0009800.jpg,0.0547654546788529,0.1338922786450334,8.639092187331773,0.052902773388592214,0.0412426844428795,0.03378878702588046,0.9662112129741195,0.36789669166524164,Easy
ISIC_0014162.jpg,0.0251664234131309,0.4523520505926391,5.052323101445738,0.02266702584540321,0.39492809624095687,0.012295780592467075,0.987704219407533,0.50933447175037,Medium
ISIC_0000479.jpg,0.4997381410456448,0.9259180580217292,16.46368826969695,0.5074474403345616,0.9208764360478627,0.08067613603279095,0.919323863967209,0.8169757868913086,Hard
ISIC_0012228.jpg,0.0540927680330789,0.1754306246370643,4.822452572557298,0.05221561631866298,0.08737569181694611,0.010918326778756924,0.9890816732212431,0.39418276643387923,Easy
ISIC_0015279.jpg,0.1961598869200895,0.2027561305962579,18.05154218408895,0.19733879627321788,0.11772374101845805,0.09019103748871153,0.9098089625112885,0.4148573323546387,Easy
ISIC_0010262.jpg,0.1083017985026041,0.5848327369585438,21.61782956323606,0.10759075833338674,0.5420628059911288,0.11156131133350099,0.888438688666499,0.5546763530130728,Medium
ISIC_0011211.jpg,0.3899688720703125,0.4975937763664885,14.8255468556556,0.3953168819070576,0.4451741235897807,0.0708598966519572,0.9291401033480428,0.6020979060844917,Hard
ISIC_0013167.jpg,0.1145566300632588,0.4256651127658825,24.561512771848403,0.1139801400092709,0.365289248806126,0.1292007524644058,0.8707992475355942,0.4793904711622261,Medium
ISIC_0015041.jpg,0.1508320180423543,0.9208876581477292,10.658607334160786,0.15103586197262314,0.9152896109362835,0.04589033329323637,0.9541096667067637,0.7378131932150365,Hard
ISIC_0000012.jpg,0.0503218629524643,0.4647592737802987,19.836733004471142,0.04836359383173681,0.40870771372784,0.10088844143878116,0.8991115585612188,0.49026302944549677,Medium
ISIC_0015204.jpg,0.4761799897932833,0.4560612841552353,9.117584376365071,0.48338252052498787,0.39904761749797113,0.03665605710961662,0.9633439428903834,0.6176350571420697,Hard
ISIC_0009954.jpg,0.1302490234375,0.1739968946652291,9.348967271243271,0.13001009856272677,0.0857833733511174,0.03804257347828061,0.9619574265217193,0.4035009732637304,Easy
ISIC_0008541.jpg,0.031123896843032,0.7529503825207702,7.926613296711928,0.028752652804091856,0.72877636901843,0.02951939777525332,0.9704806022247466,0.6383669215870562,Hard
ISIC_0015994.jpg,0.0154122705910111,0.6911381994068805,7.063963317401304,0.012703047646939528,0.6601269841838172,0.02435013788950658,0.9756498621104934,0.6087040073239345,Hard
ISIC_0012742.jpg,0.0070181183510638,0.4405004517476806,10.077831663937168,0.004128325532298384,0.3817655621089083,0.04241014961885227,0.9575898503811477,0.4888947538600396,Medium
ISIC_0013219.jpg,0.0150118018617021,0.4018706087467647,12.339832039054638,0.012293964278986496,0.33886277458910224,0.05596474079844403,0.944035259201556,0.46903094162593206,Medium
ISIC_0013096.jpg,0.100046875,0.902682567577516,14.30645560823552,0.09915825995962664,0.8950708093094126,0.06774934471700532,0.9322506552829947,0.7091056180627198,Hard
ISIC_0015614.jpg,0.0906534127952951,0.9810612184836124,12.35777829677136,0.08956273133478071,0.9821191207880169,0.056072280208794976,0.943927719791205,0.7456130330758237,Hard
ISIC_0013980.jpg,0.0434643190298507,0.412042480584741,10.185097501129665,0.041358534613782125,0.35015978286669347,0.04305291899531863,0.9569470810046814,0.4853350251517614,Medium
ISIC_0009297.jpg,0.0519632623836575,0.1294661457841109,5.381727394332581,0.050040302044703416,0.03632696584515994,0.014269670858799056,0.985730329141201,0.3720464770486601,Easy
ISIC_0012281.jpg,0.019536572535846,0.7461373794194617,9.16407703336199,0.01691606905552615,0.7212097624334567,0.036934655188281165,0.9630653448117188,0.6297857929213657,Hard
ISIC_0000108.jpg,0.1865431467692057,0.6169706447037038,13.906873117744638,0.18751518668342343,0.5777555688969743,0.06535492544072835,0.9346450745592716,0.6051068003253907,Hard
ISIC_0001118.jpg,0.5971819680389756,0.2924230276715471,7.47913864857852,0.6069874194022066,0.21730892009076855,0.02683799418867565,0.9731620058113244,0.5792771249208226,Hard
ISIC_0010010.jpg,0.1124827067057291,0.6918900471901366,19.24082974360435,0.11186160367950898,0.6609619957496552,0.09731760866064092,0.9026823913393591,0.608289036188515,Hard
ISIC_0013615.jpg,0.1102031865776454,0.9829553448510286,13.685129531138514,0.10953304790707143,0.9842227612577696,0.0640261707260054,0.9359738292739946,0.7486632067257739,Hard
ISIC_0016045.jpg,0.0202554267421691,0.8290571489651297,13.783018153008632,0.017650386814361575,0.8133014971558766,0.06461274898884685,0.9353872510111532,0.6571187334198446,Hard
ISIC_0012494.jpg,0.083325363177092,0.215213703899723,7.451177625788181,0.08207704519016198,0.13155927797464756,0.0266704432735408,0.9733295567264592,0.41380831734166024,Easy
ISIC_0015044.jpg,0.2411609415951096,0.4573299817296749,8.435634118035011,0.24330788614363136,0.40045664891603266,0.032569604667715094,0.9674303953322849,0.5596102694686207,Medium
ISIC_0010169.jpg,0.83770751953125,0.1913035493300557,7.001507724522425,0.852687009612404,0.105004360807528,0.023975885065473226,0.9760241149345268,0.5967819369531966,Hard
ISIC_0009956.jpg,0.2709147135416667,0.570846925053769,10.535406885467223,0.27370170305464486,0.5265299881013875,0.045152078899668116,0.9548479211003319,0.6132341933893324,Hard
ISIC_0010005.jpg,0.5600115458170573,0.2978343667718317,8.87238995216297,0.5690174097662087,0.22331882107875922,0.035186777875123885,0.9648132221248761,0.5692665086167625,Medium
ISIC_0012395.jpg,0.101766954787234,0.8735941836135347,19.97741079594602,0.10091534105238453,0.8627648857137192,0.10173142536242034,0.8982685746375797,0.6847287906717368,Hard
ISIC_0010189.jpg,0.9819183349609376,0.2106849305423027,8.388197116687174,1.0,0.12652956555582787,0.03228534779175313,0.9677146522082469,0.6393119544952176,Hard
ISIC_0014938.jpg,0.1902444392407014,0.9778357939576572,23.944266338583983,0.1912960990973122,0.9785369239073579,0.1255020249345636,0.8744979750654364,0.745313085610174,Hard
ISIC_0015144.jpg,0.0998256750026061,0.4119277831574708,12.3896605489693,0.0989323016430279,0.35003239846725065,0.05626332831788527,0.9437366716821147,0.4950538698863973,Medium
ISIC_0010576.jpg,0.3058357238769531,0.8180074951245155,22.13057547467322,0.30937391282975285,0.8010296131909318,0.11463384009388057,0.8853661599061194,0.7076334794509527,Hard
ISIC_0014029.jpg,0.0403931183510638,0.4620594692127543,10.611720708118382,0.03822126814230099,0.4057092769569835,0.04560937443275777,0.9543906255672422,0.5058757467669034,Medium
ISIC_0014543.jpg,0.0721237998909944,0.5579774856560038,7.931731666268489,0.07063452071809495,0.5122370275017741,0.0295500685954744,0.9704499314045256,0.5622109171718174,Medium
ISIC_0014994.jpg,0.0828976913686775,0.92086724322734,13.929062242654105,0.0816401735670851,0.915266937869979,0.06548788939603499,0.934512110603965,0.7135960572511506,Hard
ISIC_0013333.jpg,0.0294934812856364,0.4529536439073613,8.187760531334018,0.02708716474330553,0.395596233311932,0.031084271080280747,0.9689157289197192,0.5041307896325009,Medium
ISIC_0000009.jpg,0.2313790226490482,0.5910876392829646,16.198524535165358,0.23331554453333117,0.5490095788624398,0.07908719464411286,0.9209128053558872,0.6002521995528692,Hard
ISIC_0000004.jpg,0.3449738095663334,0.1649208840064656,38.68454430207967,0.3493539131076077,0.0757034422260752,0.21383023383609998,0.7861697661639,0.392779273324697,Easy
ISIC_0000221.jpg,0.1579266989103054,0.1474806203827046,16.0509280133476,0.15828315928100786,0.05633406698626694,0.07820275159327318,0.9217972484067268,0.38473345355711314,Easy
ISIC_0001212.jpg,0.1060678218807647,0.1717631933962832,5.870225438259255,0.10530872577127563,0.0833025967421616,0.01719689905482111,0.9828031009451789,0.40362930547049614,Easy
ISIC_0000458.jpg,0.2493222873176145,0.2001690155075312,11.469817889408205,0.2516447937492568,0.11485045859434116,0.05075135257418029,0.9492486474258197,0.44108840847408753,Easy
ISIC_0000100.jpg,0.3857860336904053,0.1533203535291686,12.39721356150721,0.39104406486336946,0.06281974776807009,0.05630858825605852,0.9436914117439414,0.45318090943344985,Easy
ISIC_0012224.jpg,0.0827470082435435,0.1587020951672277,10.476557879382463,0.08148624903862099,0.06879677744377102,0.044799437835776695,0.9552005621642233,0.3822104699946418,Easy
ISIC_0013053.jpg,0.0211552671602387,0.3985981566025712,4.071420108091615,0.018569584049759554,0.33522834824655307,0.006417912839654483,0.9935820871603456,0.48648746581718205,Medium
ISIC_0000232.jpg,0.1791941214470284,0.3916214629626608,25.569648933029967,0.18000807361830146,0.3274799448989971,0.13524180960502166,0.8647581903949784,0.4786593630024166,Medium
ISIC_0014103.jpg,0.2056154554649505,0.1819412165632649,6.468580448752478,0.20699776723186633,0.09460643676279863,0.020782423459110737,0.9792175765408893,0.4323181683023972,Easy
ISIC_0011362.jpg,0.1757125854492187,0.7290095416477849,15.041493055243814,0.1764516449451034,0.7021873712584644,0.07215391166822471,0.9278460883317753,0.649733990655783,Hard
ISIC_0013365.jpg,0.0957376805404159,0.3866949596650791,15.04504648825352,0.09475636874147107,0.3220085086266115,0.07217520491479552,0.9278247950852044,0.4772311739158339,Medium
ISIC_0012685.jpg,0.0412109375,0.3843691715117819,11.740815789030494,0.039056679717133745,0.31942545917040155,0.05237525404666233,0.9476247459533377,0.46920301468111225,Medium
ISIC_0010370.jpg,0.3342908223470052,0.1158411379889371,36.00137402804609,0.33844111999384147,0.02119486151902579,0.1977518650922974,0.8022481349077026,0.3738750718237666,Easy
ISIC_0009934.jpg,0.8597462972005209,0.2683568313047443,7.813450474218487,0.875199872002608,0.19058070094914822,0.028841291877261303,0.9711587081227387,0.6349377962232698,Hard
ISIC_0000492.jpg,0.1565631622792854,0.7895232126405695,9.63458795101704,0.15689029108301533,0.7693946122660278,0.039754099077196334,0.9602459009228037,0.6830664830001463,Hard
ISIC_0009947.jpg,0.162078857421875,0.1429157243198255,15.603910613623633,0.1625246364897742,0.05126423623828648,0.07552408797761932,0.9244759120223807,0.38470342282559133,Easy
ISIC_0008807.jpg,0.0390332669954301,0.5556672619626191,5.576843269050285,0.03683216449508739,0.5096712641297056,0.015438864261036921,0.9845611357389631,0.5576729442842911,Medium
ISIC_0009935.jpg,0.1417045593261718,0.1540012391700328,9.614895936729813,0.14171205894083352,0.0635759478896857,0.039636098564861236,0.9603639014351387,0.3969857593933812,Easy
ISIC_0000000.jpg,0.4697323804591043,0.3989931869162419,14.89869789456726,0.4767962141578903,0.3356670738611225,0.0712982398271914,0.9287017601728086,0.5785114991444046,Hard
ISIC_0009980.jpg,0.8788223266601562,0.1533854279881398,14.531615187486937,0.8946862533537411,0.06289202027733559,0.06909856909401868,0.9309014309059813,0.574643872266463,Hard
ISIC_0012348.jpg,0.1119571143617021,0.3195145030654736,9.200585874995234,0.11132470511408069,0.24739705201499415,0.03715342722219535,0.9628465727778046,0.46378629755674944,Easy
ISIC_0000253.jpg,0.0987051504629629,0.5870574781917173,13.029768430217118,0.09778767306405696,0.5445336314721211,0.06009904856647199,0.939900951433528,0.5712257038565975,Hard
ISIC_0013274.jpg,0.0346879487307144,0.3960092745119874,14.563843402302592,0.032393372398573574,0.33235310336804,0.06929169031587151,0.9307083096841284,0.4667874928363044,Medium
ISIC_0014585.jpg,0.0298514660493827,0.4309984736805666,12.317109155987044,0.02745285025658367,0.3712125462444228,0.055828578402632355,0.9441714215973677,0.4858082286209937,Medium
ISIC_0013709.jpg,0.2864868683510638,0.2202223484123024,9.73706670341432,0.28960883654470787,0.13712194130932231,0.04036818279204435,0.9596318172079557,0.46312212168269035,Easy
ISIC_0013072.jpg,0.252656914893617,0.1463734011087022,11.352139658811774,0.25505115379642945,0.055104375391371446,0.050046188983573235,0.9499538110164267,0.41828837246140527,Easy
ISIC_0000203.jpg,0.9324706290756,0.1916338745517002,116.8152423271808,0.9494886052750531,0.10537122413638778,0.6820130343148072,0.3179869656851928,0.39081607896313586,Easy
ISIC_0012135.jpg,0.0281145279255319,0.7661149653922492,19.901014563262176,0.02567854818097106,0.7433971196569598,0.10127363600346115,0.8987263639965388,0.6183327123068153,Hard
ISIC_0013832.jpg,0.2722293882978723,0.2286105769932379,8.891672542621224,0.27504465829102354,0.14643801304347115,0.035302324995902565,0.9646976750040974,0.4649805560415784,Easy
ISIC_0010497.jpg,0.550970713297526,0.1536525229998112,7.41247538279864,0.5597820963808896,0.0631886593429685,0.02643852771453953,0.9735614722854604,0.505967503132321,Medium
ISIC_0011112.jpg,0.7688331604003906,0.1709401232879572,10.89392720790601,0.7823310673457643,0.08238848476995977,0.0473004412313856,0.9526995587686145,0.56198300631344,Medium
ISIC_0014308.jpg,0.0775597466931494,0.4489450568111129,7.755434976278063,0.07618740228684094,0.39114424627069805,0.028493645446556328,0.9715063545534437,0.5155317731736948,Medium
ISIC_0013249.jpg,0.0297032031170288,0.1575130000587016,8.77296870838651,0.027301397982608173,0.06747615352146501,0.03459101567774297,0.9654089843222571,0.371708955417028,Easy
ISIC_0000528.jpg,0.1348550554774183,0.6569686766695539,15.285678094938556,0.13471521274989584,0.6221778842193688,0.07361714236510854,0.9263828576348915,0.6067839570474335,Hard
ISIC_0013118.jpg,0.0310806183510638,0.4701458441622209,14.207966307983854,0.028708443331644837,0.4146901062669608,0.06715916700741673,0.9328408329925832,0.4995474448870997,Medium
ISIC_0000519.jpg,0.4772436353895399,0.2834619319310731,7.596861120571067,0.48446904661549145,0.20735661491341953,0.027543422887124493,0.9724565771128755,0.5444197096087471,Medium
ISIC_0013816.jpg,0.1259140022325172,0.2087850506168891,10.10312140976767,0.125581825030004,0.12441953511249337,0.042561693433583264,0.9574383065664167,0.4162666776007442,Easy
ISIC_0014469.jpg,0.047470305163089,0.4047407974079097,6.940404661063934,0.04545069507331649,0.3420504420685673,0.02360973700727165,0.9763902629927284,0.4899194426432109,Medium
ISIC_0013227.jpg,0.0249450390903989,0.4175971760847633,9.776525617277,0.022440879238372305,0.35632889726793576,0.04060463255203681,0.9593953674479632,0.4839301573235545,Medium
ISIC_0012976.jpg,0.0108130308769513,0.3955453627297903,5.964095895763188,0.00800487189799314,0.3318378771317059,0.017759399260083446,0.9822406007399166,0.4785205790861514,Medium
